scenario_id,grid_elec_import_Wh,grid_elec_export_Wh,electricity_demand_baseload_Wh,ev_charging_demand_Wh,electricity_demand_heatpump_Wh,solar_pv_generation_Wh,battery_charging_demand_Wh,battery_generation_Wh,gas_demand_Wh,grid_elec_import_cost,electricity_export_income,gas_import_cost,vehicle_id,vehicle_name,vehicle_type,vehicle_fuel_type,vehicle_miles_per_gallon,vehicle_cost,vehicle_currency,vehicle_wh_per_mile,vehicle_max_charge_rate_watts,vehicle_battery_capacity_Wh,battery_storage_id,battery_storage_name,battery_storage_capacity_Wh,battery_storage_charging_efficiency,battery_storage_cost,battery_storage_currency,battery_storage_max_discharge_rate_watts,battery_storage_max_charge_rate_watts,heating_system_id,heating_system_name,heating_system_type,heating_system_fuel_type,heating_system_efficiency,heating_system_cost,heating_system_currency,heating_system_max_power_watts,solar_pv_id,solar_pv_name,solar_pv_conversion_efficiency,solar_pv_system_size_Wp,solar_pv_cost,solar_pv_currency,ev_charger_id,ev_charger_name,ev_charger_max_charge_rate_watts,ev_charger_efficiency,ev_charger_cost,ev_charger_currency,tariff_id,tariff_name,tariff_requires_smart_meter,electricity_standing_charge_daily,gas_standing_charge_daily,location_id,location_name,annual_electricity_consumption_kWh,annual_gas_consumption_kWh,daily_miles_driven,profile_id,electricity_profile_multiplier,electricity_demand_ev_daily_Wh,vehicle_litres_fuel_annual
3883,8927336.821034621,172483.26103462072,3600000.0,9136000.0,0.0,3981146.44,2339450.8976463526,2339450.897646353,12000000.000000002,3035.294519151771,9.48657935690414,1236.0,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,2,October 2022 Price Cap,False,0.4636,0.2849,0,Thames,3600,12000,100,0,9.863013698630137,25000.0,0.0
3884,2175116.926360141,268763.36636014096,3600000.0,2287500.0,0.0,3981146.44,2255961.3995872336,2255961.3995872336,18000000.0,739.539754962448,14.781985149807754,1854.0,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,2,October 2022 Price Cap,False,0.4636,0.2849,0,Thames,3600,18000,25,0,9.863013698630137,6250.0,0.0
3885,4369911.087854696,177557.52785469644,3600000.0,4573500.0,0.0,3981146.44,2347167.238092678,2347167.238092678,18000000.0,1485.769769870597,9.765664032008305,1854.0,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,2,October 2022 Price Cap,False,0.4636,0.2849,0,Thames,3600,18000,50,0,9.863013698630137,12500.0,0.0
3886,6651161.087854696,177557.52785469644,3600000.0,6854750.0,0.0,3981146.44,2347167.238092678,2347167.238092678,18000000.0,2261.394769870597,9.765664032008305,1854.0,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,2,October 2022 Price Cap,False,0.4636,0.2849,0,Thames,3600,18000,75,0,9.863013698630137,18750.0,0.0
3887,8927336.821034621,172483.26103462072,3600000.0,9136000.0,0.0,3981146.44,2339450.8976463526,2339450.897646353,18000000.0,3035.294519151771,9.48657935690414,1854.0,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,2,October 2022 Price Cap,False,0.4636,0.2849,0,Thames,3600,18000,100,0,9.863013698630137,25000.0,0.0
3888,929253.1022228543,822899.5422228542,1800000.0,2287500.0,0.0,3981146.44,2347219.7108109,2347219.7108108997,8000000.000000001,256.75263214417464,45.25947482225698,582.4000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,1800,8000,25,0,4.931506849315069,6250.0,0.0
3889,2754185.897111472,360332.3371114723,1800000.0,4575000.0,0.0,3981146.44,2809786.915922282,2809786.915922282,8000000.000000001,760.9815633718998,19.81827854113098,582.4000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,1800,8000,50,0,4.931506849315069,12500.0,0.0
3890,5041685.897111473,360332.3371114723,1800000.0,6862500.0,0.0,3981146.44,2809786.915922282,2809786.915922282,8000000.000000001,1393.0178133718998,19.81827854113098,582.4000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,1800,8000,75,0,4.931506849315069,18750.0,0.0
3891,7329185.897111472,360332.3371114723,1800000.0,9150000.0,0.0,3981146.44,2809786.915922282,2809786.915922282,8000000.000000001,2025.0540633718997,19.81827854113098,582.4000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,1800,8000,100,0,4.931506849315069,25000.0,0.0
3892,929253.1022228543,822899.5422228542,1800000.0,2287500.0,0.0,3981146.44,2347219.7108109,2347219.7108108997,12000000.000000002,256.75263214417464,45.25947482225698,873.6000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,1800,12000,25,0,4.931506849315069,6250.0,0.0
3893,2754185.897111472,360332.3371114723,1800000.0,4575000.0,0.0,3981146.44,2809786.915922282,2809786.915922282,12000000.000000002,760.9815633718998,19.81827854113098,873.6000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,1800,12000,50,0,4.931506849315069,12500.0,0.0
3894,5041685.897111473,360332.3371114723,1800000.0,6862500.0,0.0,3981146.44,2809786.915922282,2809786.915922282,12000000.000000002,1393.0178133718998,19.81827854113098,873.6000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,1800,12000,75,0,4.931506849315069,18750.0,0.0
3895,7329185.897111472,360332.3371114723,1800000.0,9150000.0,0.0,3981146.44,2809786.915922282,2809786.915922282,12000000.000000002,2025.0540633718997,19.81827854113098,873.6000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,1800,12000,100,0,4.931506849315069,25000.0,0.0
3896,929253.1022228543,822899.5422228542,1800000.0,2287500.0,0.0,3981146.44,2347219.7108109,2347219.7108108997,18000000.0,256.75263214417464,45.25947482225698,1310.4,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,1800,18000,25,0,4.931506849315069,6250.0,0.0
3897,2754185.897111472,360332.3371114723,1800000.0,4575000.0,0.0,3981146.44,2809786.915922282,2809786.915922282,18000000.0,760.9815633718998,19.81827854113098,1310.4,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,1800,18000,50,0,4.931506849315069,12500.0,0.0
3898,5041685.897111473,360332.3371114723,1800000.0,6862500.0,0.0,3981146.44,2809786.915922282,2809786.915922282,18000000.0,1393.0178133718998,19.81827854113098,1310.4,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,1800,18000,75,0,4.931506849315069,18750.0,0.0
3899,7329185.897111472,360332.3371114723,1800000.0,9150000.0,0.0,3981146.44,2809786.915922282,2809786.915922282,18000000.0,2025.0540633718997,19.81827854113098,1310.4,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,1800,18000,100,0,4.931506849315069,25000.0,0.0
3900,1164405.8874809823,658052.3274809822,2200000.0,2287500.0,0.0,3981146.44,2357241.7098303633,2357241.709830363,8000000.000000001,321.7253467109954,36.19287801145402,582.4000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2200,8000,25,0,6.027397260273973,6250.0,0.0
3901,3105351.141686135,311497.5816861352,2200000.0,4575000.0,0.0,3981146.44,2703796.45562521,2703796.45562521,8000000.000000001,858.008520447879,17.13236699273744,582.4000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2200,8000,50,0,6.027397260273973,12500.0,0.0
3902,5392851.141686135,311497.5816861352,2200000.0,6862500.0,0.0,3981146.44,2703796.45562521,2703796.45562521,8000000.000000001,1490.044770447879,17.13236699273744,582.4000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2200,8000,75,0,6.027397260273973,18750.0,0.0
3903,7680351.141686135,311497.5816861352,2200000.0,9150000.0,0.0,3981146.44,2703796.45562521,2703796.45562521,8000000.000000001,2122.081020447879,17.13236699273744,582.4000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2200,8000,100,0,6.027397260273973,25000.0,0.0
3904,1164405.8874809823,658052.3274809822,2200000.0,2287500.0,0.0,3981146.44,2357241.7098303633,2357241.709830363,12000000.000000002,321.7253467109954,36.19287801145402,873.6000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2200,12000,25,0,6.027397260273973,6250.0,0.0
3905,3105351.141686135,311497.5816861352,2200000.0,4575000.0,0.0,3981146.44,2703796.45562521,2703796.45562521,12000000.000000002,858.008520447879,17.13236699273744,873.6000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2200,12000,50,0,6.027397260273973,12500.0,0.0
3906,5392851.141686135,311497.5816861352,2200000.0,6862500.0,0.0,3981146.44,2703796.45562521,2703796.45562521,12000000.000000002,1490.044770447879,17.13236699273744,873.6000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2200,12000,75,0,6.027397260273973,18750.0,0.0
3907,7680351.141686135,311497.5816861352,2200000.0,9150000.0,0.0,3981146.44,2703796.45562521,2703796.45562521,12000000.000000002,2122.081020447879,17.13236699273744,873.6000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2200,12000,100,0,6.027397260273973,25000.0,0.0
3908,1164405.8874809823,658052.3274809822,2200000.0,2287500.0,0.0,3981146.44,2357241.7098303633,2357241.709830363,18000000.0,321.7253467109954,36.19287801145402,1310.4,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2200,18000,25,0,6.027397260273973,6250.0,0.0
3909,3105351.141686135,311497.5816861352,2200000.0,4575000.0,0.0,3981146.44,2703796.45562521,2703796.45562521,18000000.0,858.008520447879,17.13236699273744,1310.4,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2200,18000,50,0,6.027397260273973,12500.0,0.0
3910,5392851.141686135,311497.5816861352,2200000.0,6862500.0,0.0,3981146.44,2703796.45562521,2703796.45562521,18000000.0,1490.044770447879,17.13236699273744,1310.4,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2200,18000,75,0,6.027397260273973,18750.0,0.0
3911,7680351.141686135,311497.5816861352,2200000.0,9150000.0,0.0,3981146.44,2703796.45562521,2703796.45562521,18000000.0,2122.081020447879,17.13236699273744,1310.4,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2200,18000,100,0,6.027397260273973,25000.0,0.0
3912,1637976.5961510884,431623.03615108866,2900000.0,2287500.0,0.0,3981146.44,2329039.7120798826,2329039.7120798826,8000000.000000001,452.5729335165457,23.739266988309875,582.4000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2900,8000,25,0,7.945205479452055,6250.0,0.0
3913,3732003.706620916,238150.146620916,2900000.0,4575000.0,0.0,3981146.44,2522512.601610055,2522512.601610055,8000000.000000001,1031.152624139359,13.098258064150379,582.4000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2900,8000,50,0,7.945205479452055,12500.0,0.0
3914,6019503.706620916,238150.146620916,2900000.0,6862500.0,0.0,3981146.44,2522512.601610055,2522512.601610055,8000000.000000001,1663.188874139359,13.098258064150379,582.4000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2900,8000,75,0,7.945205479452055,18750.0,0.0
3915,8307003.706620916,238150.146620916,2900000.0,9150000.0,0.0,3981146.44,2522512.601610055,2522512.601610055,8000000.000000001,2295.225124139359,13.098258064150379,582.4000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2900,8000,100,0,7.945205479452055,25000.0,0.0
3916,1637976.5961510884,431623.03615108866,2900000.0,2287500.0,0.0,3981146.44,2329039.7120798826,2329039.7120798826,12000000.000000002,452.5729335165457,23.739266988309875,873.6000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2900,12000,25,0,7.945205479452055,6250.0,0.0
3917,3732003.706620916,238150.146620916,2900000.0,4575000.0,0.0,3981146.44,2522512.601610055,2522512.601610055,12000000.000000002,1031.152624139359,13.098258064150379,873.6000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2900,12000,50,0,7.945205479452055,12500.0,0.0
3918,6019503.706620916,238150.146620916,2900000.0,6862500.0,0.0,3981146.44,2522512.601610055,2522512.601610055,12000000.000000002,1663.188874139359,13.098258064150379,873.6000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2900,12000,75,0,7.945205479452055,18750.0,0.0
3919,8307003.706620916,238150.146620916,2900000.0,9150000.0,0.0,3981146.44,2522512.601610055,2522512.601610055,12000000.000000002,2295.225124139359,13.098258064150379,873.6000000000001,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2900,12000,100,0,7.945205479452055,25000.0,0.0
3920,1637976.5961510884,431623.03615108866,2900000.0,2287500.0,0.0,3981146.44,2329039.7120798826,2329039.7120798826,18000000.0,452.5729335165457,23.739266988309875,1310.4,1,Typical EV,Electric Vehicle,electricity,0.0,50000,GBP,250.0,250000.0,70000.0,1,Tesla Powerwall 2 - 13.5kWh,13500,0.95,9400,GBP,7000.0,5000.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,1,4kWp Rooftop SolarPV,0.2,4000,6000.0,GBP,1,7kW EV Charger,7400,0.95,950,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,2900,18000,25,0,7.945205479452055,6250.0,0.0
